ind,epsilon,w_I,wA,w_v,w
583,0.4427471049948307,0.0037230427188808817,0.003496113431107494,0.002262181002381175,0.0077807115951777335
584,0.4250025705259598,0.0020520385097917405,0.0031763999849685857,0.005719824324181975,0.007428981603282856
585,0.15244699402389322,0.005732518868110098,0.007887610345003819,0.004254519854060853,0.0037769972820394537
586,0.9145444885672189,0.005845365016070777,0.005355249599688606,0.0042863640143166355,0.008078907698789503
587,0.30715715888008865,0.00580899277009975,0.00571055328227232,0.006865513708881365,0.0062126174093913985
588,0.48899242224628814,0.006014103292442615,0.005273036068195377,0.008014942179960648,0.005399199497317849
589,0.5795218378177576,0.007042407928391763,0.00406782431534986,0.006350854487210806,0.003018726451593791
590,0.028511247332883728,0.003096805494874118,0.004627792554079377,0.0081052449550396,0.004120175130372468
591,0.3351351261386982,0.0016317379803501369,0.006367953076379633,0.004471507555221621,0.005470890716820076
592,0.05412259438103375,0.002281375851191074,0.003378127826252167,0.0019193002744199877,0.004057598065830975
593,0.6128687929881704,0.0019696719219249635,0.007218963429019957,0.007274261294751316,0.007295141965727117
594,0.23961932218689608,0.0040664882882316756,0.0031609871752064553,0.0013710681012260664,0.006813059369277548
595,0.694720973479454,0.006430344505986186,0.0033501323950133766,0.0068142114660548585,0.005528499404806625
596,0.892720497686857,0.006215844996655437,0.007981988012383196,0.0034266126009142054,0.006163060718245812
597,0.012718513569351221,0.0020804415488910855,0.0063221442289428,0.00741307998382313,0.004503128885499896
598,0.8854232982706306,0.008268827021911073,0.008313698787448892,0.007740839415596236,0.0030800828838471192
599,0.5939455946682578,0.0055118029515179474,0.007455183477717614,0.0030330416880453934,0.0038622224156246235
600,0.7946103584132198,0.0017212995954486686,0.006724669234123699,0.006274872668568047,0.006450172821182955
601,0.7744017729732674,0.005824167688862892,0.006690658032241616,0.004065637743020113,0.007663027052414346
602,0.49414869874980427,0.003853497698917369,0.005120889884510181,0.00743746923948666,0.005672444407301219
603,0.14246905198904455,0.00220310233213352,0.00681734316016871,0.0023212977504403357,0.005364207844493987
604,0.6844327988356612,0.00815921659680264,0.005237855556889569,0.0031451776739222347,0.004370869947964933
605,0.3545631761291089,0.00775220056965222,0.007412569896417831,0.005109384363956935,0.008190830060276547
606,0.9161776981402834,0.00229637890522203,0.005137640536422593,0.003665647930577834,0.006737984489910091
607,0.3452994871468613,0.0028007280583784403,0.0065165194978900765,0.0020080315240224617,0.006068038734857788
608,0.7543874591818097,0.007398532069688794,0.0069954386879656424,0.0037675505603706055,0.007643570519042168
609,0.19505438728074115,0.002764786195642502,0.0028145501551982356,0.004362812018712451,0.007312944187560303
610,0.3415609904730421,0.005675047764611417,0.005631817369931709,0.0027017791339197456,0.006063714605225273
611,0.3168869876018611,0.007822442264705989,0.006581697892608098,0.008054921066049627,0.0029162384592446465
612,0.6166915362131891,0.004711151806443973,0.003447336890209105,0.00426159719101766,0.0032940348843245506
613,0.8009535299005884,0.005322865936963534,0.007621550559741069,0.007178867857533354,0.0027538223940499363
614,0.8956364448533308,0.0015949531601764755,0.0047230038099059565,0.007028377653825843,0.005384581849140648
615,0.8831959071913975,0.006563298493202132,0.004024373705808114,0.008212466124612098,0.0036061838853569967
616,0.949256281129593,0.006153725728043411,0.0076125370229582715,0.006619293250347918,0.007002801060486729
617,0.2858274873390766,0.004519374361294104,0.0034430324274989043,0.002452775661480718,0.004399948111380479
618,0.5915108719598592,0.0018281175850772093,0.004178362934297764,0.007824750026776066,0.005313367170655434
619,0.9423456705586292,0.0034516046794068724,0.008286264879564348,0.0033753270963066792,0.006039806895191193
620,0.6377984725769311,0.004671107806683025,0.007192443586444974,0.006259317861773545,0.0029749035942055087
621,0.6059828594083376,0.0019339042795430117,0.0050687239295482515,0.007595990233500535,0.00695279982968149
622,0.4271259401427285,0.0041872587022578935,0.00600368827533985,0.005700328236035609,0.007455439328664247
623,0.2580976650406347,0.007610055853999152,0.007790392569681509,0.00539555934073215,0.003941035210654262
624,0.9316672059024484,0.002771248073411302,0.003397262006485497,0.003553157849246804,0.005170007449682604
625,0.8569848389489118,0.007484369769193264,0.0057921742491424625,0.005927862892798733,0.00418482967256608
626,0.5184902612372614,0.00590429728006958,0.004664125348051275,0.0077957624296908935,0.0059199531043837815
627,0.2836887047092769,0.005221227690964192,0.007826603504464466,0.004726169033221107,0.00351919906725324
628,0.4072357257955537,0.004250489951489733,0.004215707001277402,0.003691388063458342,0.007949661349601372
629,0.35511228711656806,0.003320664382470195,0.006714839181042183,0.005955193285084481,0.00726042876213077
630,0.38020225849638656,0.002565153155975562,0.0071188220332326045,0.004619792569867407,0.004694499758398644
631,0.7770049216632943,0.004372047843084205,0.003484028648847959,0.0033059228678966436,0.003950229482484588
632,0.3468968804571176,0.007736849847710135,0.0039148526662552,0.005237236285030924,0.003485148970665735
633,0.6041334733565769,0.004285173691635549,0.006178303423491327,0.0038746572155650577,0.004741455896007205
634,0.9173224998377358,0.004042617240498608,0.00345006080743601,0.005923834606051344,0.006566013543431996
635,0.08926874453954405,0.004719386306946814,0.0064041779848929975,0.006946604190740334,0.005990895552280726
636,0.6076901054497927,0.006188707688951486,0.004087620545496684,0.007661609985674955,0.005642184930396258
637,0.45536730512144696,0.0018706925337665,0.003940172091920883,0.00225941057578785,0.007463318774114781
638,0.39899722868166904,0.004954849090760309,0.007459943552313468,0.007760880413710399,0.0031849249878676757
639,0.9158048934015314,0.004459400671566501,0.003921415160728389,0.006711104945839638,0.007894271097470703
640,0.8682163261912725,0.0024077523077027096,0.003896042672012269,0.006893463403923933,0.007925452621433557
641,0.7214058383147286,0.007869834918320827,0.0032834735523792776,0.0019880909880220445,0.0063069198772043936
642,0.3935779200123951,0.0033094823289153245,0.004580742170139885,0.0029088578648053254,0.006831099528819982
643,0.9396321524769055,0.0061882200106005945,0.0027839805340411834,0.00799633858924528,0.0037867801020669807
644,0.4706743455340377,0.004151081127506041,0.002926112868375931,0.0014581854796135072,0.004532449270363958
645,0.15725862050128406,0.0048440457610445,0.008307471030169968,0.0025244776874295575,0.00371945746249998
646,0.13408452037290114,0.006233009939954962,0.007256535709042403,0.006653323270969895,0.007213074744269933
647,0.7689668229353959,0.004876624021928873,0.007855127678658624,0.006579739022131419,0.004334853347263828
648,0.6934490344550083,0.004477043191100578,0.005738144458806566,0.003833149242260509,0.004214756042237457
649,0.5690947747274584,0.0014604686038432553,0.006483346516256996,0.006822483937688445,0.0027888981881629056
650,0.6887233033303576,0.0056382302836019554,0.007360211619334719,0.003747777728411537,0.008177612300267638
651,0.5033890865856454,0.008125637117052489,0.004972371097754927,0.0058614132083939265,0.005307122338361307
652,0.19851075405595414,0.005460326376363914,0.004540595279188536,0.0028933581120314045,0.0059970542529054
653,0.36957541694568696,0.004353319859660532,0.003937835485351766,0.004851715298253218,0.006033985212550741
654,0.2696255460732049,0.003640243226779731,0.004230883964722241,0.002386101013538898,0.003792407570432977
655,0.7405776221126935,0.0029421598983880347,0.00813663002169726,0.005851218426566621,0.004995698724406004
656,0.43476553442287585,0.0032571436669739462,0.003762332264121671,0.007686404059221132,0.008043673212410646
657,0.7130926727057815,0.007507196291518655,0.00567589627724021,0.005554235305421153,0.006290278907509076
658,0.7950693987835201,0.001417591962872086,0.008056465563932582,0.002085378972240869,0.0043560271266024405
659,0.959962737105435,0.007679477038782875,0.008263463063187997,0.008242741638407868,0.007202214960994425
660,0.9893800747646557,0.002462828894220468,0.005349245220698082,0.007987857375556342,0.005605452097473457
661,0.07006143890484694,0.007495600534302692,0.005512382003829861,0.0042339934727984255,0.00486757982143186
662,0.13890845223299148,0.005898225662824452,0.008184271094348163,0.002620523021449473,0.0036397180883202705
663,0.3215602577362435,0.006003100635470989,0.0072626431776525585,0.005837048823637428,0.007539928475774686
664,0.8147356952830559,0.002875191090097622,0.004937088665981065,0.008296332224869942,0.004568805236724011
665,0.5645133869026883,0.002074511562748336,0.0047114772282330665,0.007643419147956385,0.006809635864810419
666,0.9388677358616786,0.002289781554106806,0.0051039734771388175,0.00733872399973701,0.003380102480820322
667,0.5017975344847995,0.0030673899986908503,0.005389590917305476,0.0064154255588329805,0.0069602775230357935
668,0.02929732855342159,0.0030274957048404922,0.004718583491498368,0.00831680956089738,0.007701401623086882
669,0.629300520042514,0.005136735316978763,0.006361862247511412,0.004207078874906983,0.005612555177241305
670,0.43755303810760177,0.0027266177186204728,0.007073285417892454,0.007314560138367492,0.0032719903674855483
671,0.9013925337192377,0.006464142655533692,0.0053376379282812575,0.002906212426485022,0.004387522371738166
672,0.3680138017977069,0.004303295660358615,0.003041739851823758,0.007750622311318725,0.0047594058012622245
673,0.025374738919546443,0.002499167961541525,0.006707106531151042,0.0037252337181561367,0.005910387538343456
674,0.2194906052870589,0.0017481196332161195,0.0042751693255378845,0.001521206455789827,0.00436688022234938
675,0.930148375708162,0.0019064638566251,0.007353526097932295,0.006752124408691095,0.005205132711582244
676,0.9625173671923917,0.004219478224151003,0.005049218179889622,0.002722238020868867,0.00638195278498436
677,0.4678647321463038,0.005498530043804534,0.0034316482192240285,0.005159846502257383,0.0054857082536208315
678,0.3200664112870318,0.002707011057438922,0.00406625179548032,0.007469578431598534,0.007487713961136646
679,0.588946642578946,0.005525133705469679,0.004091137946640407,0.005667306456726435,0.007721502293774447
680,0.17150067673991498,0.007953600649031492,0.006010593814263367,0.004851046285001425,0.0037673317445608657
681,0.04854610591567477,0.0019225632160472933,0.003751885354461344,0.004299980113512762,0.008311123397508557
682,0.4164257228890877,0.0035954628681335453,0.0038881608101517407,0.0017381743966473568,0.007882236787179019
683,0.0018301977454934471,0.0014236590169806568,0.0029596989541573427,0.005912854276835364,0.003494192427407594
684,0.43162261207262065,0.004637774551905896,0.008301874361671182,0.004037184934072261,0.005945020447998264
685,0.34454958663124596,0.00480540617809352,0.006022345092573989,0.004608933329816138,0.004082738162799315
686,0.9758947707253706,0.001847305775822772,0.006119185918783172,0.006198896321982311,0.005669411915722624
687,0.698850686904211,0.0023704065503856687,0.0045586541740617915,0.0017159711605402627,0.007650441888245514
688,0.24224807161310416,0.007850635209943587,0.006767698307914334,0.007372166806718599,0.007748669356411534
689,0.7650421721840774,0.0013733435429955124,0.004778140196292708,0.0031777499595617787,0.0057555851779861125
690,0.9985774161822876,0.006537339500485425,0.0043134429156175885,0.004734996918445752,0.007538513409486168
691,0.9928460305930442,0.0033872809080459465,0.00763923508137981,0.004490109546073328,0.007281854976114737
692,0.03999368804576834,0.0031708450803942497,0.00467307670171453,0.0040561099852260436,0.005950516333581299
693,0.6487740451657672,0.008231925131799092,0.005436141111226073,0.003623000328991133,0.00431302950384786
694,0.9878531561656323,0.005089632600776514,0.004047654514695355,0.004465140982838681,0.007056174929360554
695,0.6959344494430303,0.0057983055277341065,0.005010888341423583,0.00593123116525409,0.003995812760047135
696,0.5257174146790293,0.0016526139311379999,0.0037696426589576356,0.004787919208168102,0.0034343164855741588
697,0.4903841317948964,0.005779938364495998,0.007337158863126504,0.005637750295623993,0.003466227493469506
698,0.9072333394215673,0.005827964646500001,0.008062876878120087,0.007406526179069138,0.004448086644440784
699,0.7396406955792789,0.003002149665744412,0.003998808335764758,0.006966716426620317,0.006915877278801672
700,0.5846253253836969,0.006781899102603732,0.008238256916361415,0.006578460032307016,0.00606088830588798
701,0.5942598616245053,0.005013651696413371,0.007112377978884834,0.001508461456724965,0.006368832995012359
702,0.017158308564327682,0.0030556434424627906,0.006200380381663462,0.007851678600473326,0.0043183584182274306
703,0.32450149609644835,0.0026506801602476163,0.007372580981381317,0.001897291677729311,0.0036494935713082535
704,0.39094934005585985,0.0016951112311890237,0.004417310384099624,0.006530119484078792,0.0032367634846809435
705,0.5493601997058688,0.005545824505044065,0.005873213742919693,0.005544253890945105,0.007972666375486135
706,0.8981386909957079,0.005216459134631118,0.00733216224381106,0.005407060527506748,0.005000461110898085
707,0.009699521472381544,0.0031055041062637827,0.006460345154351564,0.005471415730625425,0.006155962159638002
708,0.09550665405786472,0.00218768743535596,0.0049951181486150055,0.006854175042635595,0.008324765719950254
709,0.8666022176462631,0.007147635768308007,0.0051565138598659195,0.00783626326224146,0.004970558156547849
710,0.9135003980168713,0.008071707284177726,0.00801020771223467,0.006920371260407978,0.006943303679523439
711,0.8246545686671538,0.007918959996880857,0.0045005419641631645,0.0021783006096298668,0.004604832715942288
712,0.8429592437517469,0.006591065433961655,0.004550633769256281,0.005020142892985692,0.0036662050738287774
713,0.24382704163533722,0.00463441856247152,0.008198922939756964,0.0035411181614896465,0.007390454776902796
714,0.45226850038363353,0.002109246207367973,0.006306778396313644,0.002858265579188006,0.005229188732243557
715,0.1949616534648806,0.006774310984359251,0.005125693712599462,0.006833113853753084,0.008175373229785053
716,0.8274344780719826,0.007362169693921157,0.003155216733705313,0.005221424478756459,0.006838984471127074
717,0.5615954138989584,0.008302459946784418,0.0036353373591199436,0.003110846375028277,0.008006433420431502
718,0.3670658814161802,0.006394669773793006,0.004918117192686172,0.007220593473050927,0.00773237713557168
719,0.42097020451513656,0.005554263772079326,0.005604634379174385,0.007714646890214911,0.006443625754830661
720,0.5511534259147217,0.005728945884185946,0.0030240682173777434,0.0030563411991534417,0.005135196710552153
721,0.3377565306569434,0.005287624551355853,0.00547316944954928,0.004407160105757469,0.0037289475099721893
722,0.7607687300151255,0.0022469443123276835,0.0067504758190997695,0.0039604280399920195,0.003506618504678094
723,0.11055721793268865,0.0026319990520012482,0.005782928835117273,0.006231119473496839,0.00801987598979102
724,0.15354987206660847,0.0044177354349486725,0.007098239060584136,0.002875463364245515,0.005818425430350438
725,0.14169767367798916,0.004776018932832295,0.005777534649389324,0.0014907035339556025,0.006192251134484187
726,0.9340881261470242,0.00599877876948551,0.005926645583642471,0.008148027439638345,0.004611256590357755
727,0.9886399081202336,0.008175968684329949,0.003827754278304383,0.003170859828625608,0.007270093381724493
728,0.08429887749031689,0.003965837539926903,0.0037489372245972123,0.003007103758592442,0.006600268527322163
729,0.36617357194447764,0.0041432086590994285,0.007037945020570029,0.005452329850334168,0.006186598107343562
730,0.7293953584742038,0.006874851629449572,0.004183822259740155,0.003251231121807808,0.007966201794455521
731,0.15143747203849345,0.00774460393113908,0.0028751634901034583,0.0017945240008401674,0.005597688940161085
732,0.4586290225601105,0.0018627304471648793,0.004604932668098287,0.0069152818788510255,0.005402894259544273
733,0.7028293499953082,0.007572292075778449,0.003944555280460564,0.004305287114261187,0.007366646122143661
734,0.4864535186641492,0.0036926010069440996,0.006873812250960162,0.006286126971297943,0.007205829037520642
735,0.9915818968988684,0.003236779305123686,0.006040699478158841,0.005305196951562837,0.0029660852222788505
736,0.5172523189661102,0.006108248581177887,0.003302769907847174,0.006488619337088639,0.005808457496959602
737,0.06489912257778152,0.007799095712169857,0.004473252879889964,0.003026339467150021,0.006350527076339377
738,0.2277496619536096,0.008012514023150142,0.0036542468716879595,0.003036863480617309,0.007173845231573804
739,0.6306341996322895,0.007317973948757097,0.007859203443237902,0.001975811034712996,0.0046366106172942
740,0.7970452313743344,0.0059107463285633915,0.0031430846162478756,0.005392865045144687,0.0049552632612795775
741,0.622112246258926,0.0044947585533689485,0.006408064879995314,0.0039016739357662315,0.0050944529996733556
742,0.6252591118804154,0.0016099865708092671,0.005162369423077653,0.006366040411740322,0.00652408356985704
743,0.480481034864813,0.0015197588468738405,0.002996748510417649,0.004381483589168527,0.006464697759757833
744,0.08760187825605946,0.003513210216234618,0.00536515696920074,0.007393161032627504,0.006399438225496452
745,0.6666355253692865,0.006115903415555237,0.005170904962948942,0.003001267940135423,0.0062997263506324765
746,0.9830290497365213,0.0054807142356251195,0.005359821621091672,0.00516759725562028,0.0027414192274565095
747,0.29800804265145503,0.0026850293895023403,0.006107166008290138,0.004545727899447715,0.006661155846660451
748,0.23666796315837096,0.008102543498257744,0.005427474491507593,0.0044612406994616535,0.004430093549647046
749,0.07494704003096428,0.004090042180767407,0.0036968635679145486,0.0028607411034551958,0.005569365825352498
750,0.17212603706287605,0.0030532478731265245,0.00743340691657652,0.0058162380575818365,0.007143602429516514
751,0.07690508412282923,0.0018115887864571796,0.0030549630667978875,0.005765258173503018,0.0065936471969955494
752,0.43274723599482734,0.005155233930781266,0.0030774075634560395,0.0021257596906915695,0.008106060025843227
753,0.5604103744747825,0.00616251947369279,0.0029862143437515997,0.004428176365387547,0.0028053799251673128
754,0.7636216500205082,0.002550372099111201,0.0035729126683352007,0.005138278563166624,0.0038932765142869266
755,0.33348827803101,0.007001202494373198,0.008023281397695302,0.0018879618475931355,0.005095583617721491
756,0.8137749179845506,0.0037055437204232405,0.005404293823192473,0.008328035474867478,0.006177449073978954
757,0.49200975017128906,0.0028439905748697657,0.008175119628353454,0.007878922138595717,0.00794539644797862
758,0.12517180826292154,0.005446884512236303,0.006957346884226194,0.004276915931391248,0.0064392907486681
759,0.5279025764021691,0.001674417149291432,0.007170447789137051,0.0020424117181362202,0.007441119269438401
760,0.18123027376351686,0.008285652172517172,0.004281087898694348,0.008011959362415845,0.005798266017383689
761,0.757953692940944,0.0024667076072857415,0.005298710954794882,0.0020295015771675867,0.007147670623466448
762,0.024973035062884497,0.007413916705296283,0.002971914456816558,0.0034944723142029607,0.006270395185223149
763,0.006563479765753935,0.0028169589895437677,0.005702877769056158,0.0033144446110714033,0.007135384007471554
764,0.3133223768212562,0.005517466435734185,0.00608588881584364,0.003353631485444272,0.00825391747894834
765,0.47360191995118567,0.0051032433580201625,0.0038435217538626025,0.0071736362722898475,0.004279049189644185
766,0.22330417559609622,0.0023310529543133594,0.008331676997312706,0.003710010845691731,0.005319288220395577
767,0.22871395015063786,0.004274836877009482,0.005570590181142807,0.007588639715253677,0.004341073283902772
768,0.8078499380407203,0.002984753019815112,0.004191941201556347,0.0019298500783677922,0.002898140314929994
769,0.9706296032431442,0.0041621815521763975,0.00823296093096666,0.001421563424199128,0.003416430557460646
770,0.19219376966252819,0.00813436929961772,0.006852461407945338,0.0016841423556942887,0.003798574218476616
771,0.3480126701890512,0.002989017984760081,0.003815454086667765,0.006128646629569136,0.007563680614384142
772,0.7251255179427613,0.005836739638194434,0.0046149075848346145,0.007480463695202484,0.005631849920149259
773,0.5533028972970897,0.007306493234824657,0.007749935675329094,0.004107346339591374,0.004543763816636149
774,0.8862815793095222,0.004940193424457945,0.004108473864229216,0.00358359545456073,0.004920219607670837
775,0.831597808689778,0.0060973401771032935,0.0037061608442729693,0.0035071328755285165,0.004953385399680248
776,0.1176623396242695,0.004050343842592369,0.0038486968068931395,0.0016713823211870413,0.002892975559748321
777,0.6274044157333384,0.005300035266465811,0.006029080297384814,0.006754382031291872,0.006481398227092322
778,0.5156910180171935,0.007517258489849275,0.007561774210322433,0.007448642700037077,0.006695478046943885
779,0.6824002492975194,0.007371810222921356,0.007659968073974847,0.0054450525469658,0.004656644347502025
780,0.6571339365062056,0.0026398974147981836,0.004837058074148179,0.007300374892063933,0.003422648114757986
781,0.05314684819315804,0.0038799924857192713,0.005187944279527037,0.006621003581438066,0.0031638786321761987
782,0.3301211911232928,0.007447974959122375,0.0049903424698940725,0.0074339365457353965,0.007425645964070145
783,0.384755973668457,0.0024071446609097522,0.00817087205168504,0.0019654212181351126,0.007352960969766479
784,0.7596065612805414,0.007948848980745535,0.005584238618216997,0.005432149709343314,0.003223986890003421
785,0.18806292773879957,0.005603036678409041,0.006398566024555446,0.007891865611427414,0.007712502750432585
786,0.5929480710844139,0.006076261851396047,0.004690109009034441,0.0030756017026463676,0.005676470022821921
787,0.21473309335824545,0.0020553421372317493,0.004523899273319361,0.007784561538311594,0.005072636727602177
788,0.3520292302536505,0.0021205866288376276,0.0033384163879987072,0.00243367216574413,0.003215754881817954
789,0.7521333599615271,0.0017893055305096069,0.008109164183950857,0.004838568159014306,0.005257359275174194
790,0.6877614317663973,0.0015306397745547995,0.00436546555483096,0.004093666914442379,0.00643125360523248
791,0.8239972898601361,0.00763302352220834,0.004435072427546079,0.002355502119909507,0.004527274304445294
792,0.6130226110203194,0.0026093798633874885,0.007723340807870151,0.008191099670024316,0.0033171724520246115
793,0.46677361371691384,0.004917722998740649,0.006721951709003884,0.0032906680665122047,0.005562641737470054
794,0.4503390419569009,0.0025958194966288683,0.007228033594203211,0.005466403587470628,0.00628295209584513
795,0.18404381900156006,0.006922749390325257,0.008296668502709825,0.00804114074356927,0.005184417448507132
796,0.7887228916472737,0.0043654361216731805,0.0057950409332060415,0.004506480647559774,0.0031932507348326326
797,0.6686849109758728,0.005197089952941807,0.004156803381172433,0.004533952643527467,0.0047666038384089416
798,0.1488816572383523,0.001499513561658771,0.007085487835163799,0.0038055156573666414,0.003450173878063569
799,0.026072888550267893,0.005879219770016526,0.0038346098718914983,0.005799520072055786,0.00816773941734715
800,0.9000289368185981,0.002926092673635708,0.0077837777812307055,0.0019966795511945586,0.006419338978090024
801,0.1354451705278216,0.005026318320332854,0.0035483421050684105,0.00462494433811656,0.00796095768372924
802,0.2844054572000933,0.0015055683570770477,0.005769214497913087,0.0019220627772988082,0.006327983841294772
803,0.8653586444328037,0.008216321663076795,0.008053904314160592,0.005495740137305681,0.007692874869086411
804,0.1831391321522679,0.004606702893227864,0.007052933233664032,0.0063755419546044825,0.004440415325474964
805,0.17089533963716416,0.0077222277297420445,0.008213091844303829,0.0015249982060721987,0.0036904981431406933
806,0.07858637475481839,0.004581665730788942,0.005329770183207393,0.005324612680626386,0.0037148587170025564
807,0.0775563063305589,0.002828510652762608,0.0055363605598430475,0.0029657411577906937,0.00330601800188372
808,0.4746254415203928,0.004182160134066043,0.006392033622098791,0.002448357776757288,0.006098981789817156
809,0.182745648252639,0.0040284221356708845,0.007921401536627376,0.005312309667540661,0.005411937829152913
810,0.8770077503852624,0.008199084350106231,0.0037843042233450305,0.007295098636492445,0.004960641104799197
811,0.8528586810898833,0.006728501006862338,0.0060683922756217335,0.001485530203039656,0.0027759567210530146
812,0.5770156827189488,0.006758707570584334,0.008097459465854561,0.0065059488307494875,0.0043462821157651725
813,0.8591816426818256,0.007131865911700794,0.0076368488797069825,0.00467773599873249,0.003743950786841535
814,0.8361313091560502,0.004597008792014075,0.0029554669683107162,0.004982126027971068,0.0033329244812701766
815,0.8724498672627833,0.003554590314612659,0.00798575955182728,0.0023075469512131887,0.0037022850656844315
816,0.5225616170377813,0.006363280249783084,0.006948555784674839,0.007329836190619382,0.005960120387287991
817,0.019621093058429854,0.0030390279226570893,0.0053178908964559325,0.006239944947078366,0.004064366048753568
818,0.8912887732873646,0.00612584604688508,0.00318777047291814,0.005372527065571656,0.0077565363216797875
819,0.33278015213872114,0.004867183317277512,0.007998608635640562,0.006929967934078655,0.003676529790257107
820,0.46065930099737584,0.006529266310913443,0.006133623462507174,0.00569322113962838,0.006618587169342997
821,0.9742320423682521,0.005423692355165143,0.00422305922011228,0.0075067380471705095,0.006909178078920182
822,0.36226868701362125,0.003759651382764028,0.00697114568513393,0.008051240277274918,0.005079616808594537
823,0.7010393191486228,0.002347801641350709,0.005669764020541276,0.0032655924480314673,0.005477367995153519
824,0.9352504317079245,0.008322342443269277,0.0077356366942538946,0.0052771094050727205,0.006861926212606741
825,0.4151501968702512,0.0015656323683396443,0.00607963470044553,0.0069698322639305515,0.003927755559663177
826,0.5055063015162871,0.005853800566468663,0.00636026264675796,0.002214781976350011,0.004092403643391538
827,0.4622935765216075,0.006205024118021164,0.002830535739813483,0.002152860883586273,0.002938927741010942
828,0.4364388329972562,0.007164448486310685,0.004684010555167735,0.006688110321496294,0.004838997835673445
829,0.8719799111499273,0.004612781881539208,0.008049409146034206,0.007214536315778848,0.003936339825885414
830,0.7797577363404482,0.002233446515215105,0.0028955739786122843,0.0040498429006434015,0.007226014564626382
831,0.7648722812676444,0.0031294232124255235,0.006912688696679601,0.007570921130133457,0.004591886851750999
832,0.9792637467511317,0.005337371132279403,0.005729405393626587,0.003844918244131639,0.007585157920959676
833,0.9972607510596846,0.002394028787457309,0.007902752242563137,0.0070608919814033125,0.0032777820359639422
834,0.09766900325911418,0.006904691595895804,0.005551090654747342,0.008026794564691193,0.007992754023692155
835,0.46115317078149276,0.0014049249856200718,0.00490235337507755,0.0028145316210008977,0.003955168787533003
836,0.4769538297706812,0.00792516475297314,0.006731018421445757,0.005154446471527326,0.005699905360484118
837,0.92759306275919,0.003363625216430595,0.004617692373276986,0.007104116086340534,0.0046485454944258445
838,0.13173757766884975,0.004933910727349056,0.007186575462529961,0.0034154788812543603,0.008157959815279402
839,0.5359378669974946,0.0033761410644815026,0.0030211970105981792,0.002460318919689675,0.00517810127777186
840,0.12841574185481328,0.008262979305632093,0.0038326097764422233,0.002933591500654674,0.008267614683254378
841,0.4009803063668235,0.006064203592691426,0.007080515546076879,0.0027102161700114395,0.003326389754279447
842,0.712205517145557,0.008116020399130506,0.007873892580528527,0.006149068044559818,0.0035797049619247755
843,0.4975714049100194,0.006077864894603107,0.007815914127247322,0.003744123396177417,0.007493666800159287
844,0.38754013304418844,0.0015777334356017693,0.0045722886175295855,0.008125855568602564,0.002890279408794883
845,0.9825132848430708,0.002618658019206162,0.008125064995659383,0.006722512020871764,0.003255533473915213
846,0.7261567404663732,0.007312470487769044,0.0041763688907804335,0.0026845987326464824,0.0038035586356969762
847,0.20651383147989727,0.0032171226055833836,0.007758672974541619,0.006391597012214322,0.005874818615332067
848,0.10584523753826339,0.007287704975544276,0.005175984615752323,0.0028289645396974965,0.0030552811278516585
849,0.3786205850702692,0.0050107028072893705,0.007424544004904148,0.004024476869316826,0.003448247760873042
850,0.25667344312960505,0.007659290098239997,0.0028363463342296136,0.0022220894655582803,0.004045048178291211
851,0.855899285634674,0.0021030148668143706,0.006285974994027417,0.0035352670895893367,0.008056085784603442
852,0.7279299786335851,0.0022731401940175454,0.006156802448045076,0.008067035180357365,0.007975924190931308
853,0.5865343525292942,0.003460237884004153,0.0071577774740299825,0.003968480246650401,0.003299310518010405
854,0.16494891664561667,0.0077751118098951435,0.005340846071061228,0.001408851949846512,0.005658953215082345
855,0.8891652951025063,0.004732095379397963,0.006831609544081459,0.002411487527255556,0.005648317560154934
856,0.1377387157111793,0.006351238974126917,0.002824245877057118,0.005487921490431535,0.004714383471121023
857,0.14671563834619258,0.004210661259433479,0.0059953873225364164,0.0018831203660070704,0.004455695428746596
858,0.32226826627572563,0.0045670064388617015,0.002847849256073576,0.00566358400357536,0.0066525383272732904
859,0.7997603254136137,0.0065097032306671,0.004809045807593081,0.0038950357259926738,0.0029042582566804085
860,0.3397274208035927,0.0018368270571622045,0.0038531287027305113,0.003205558539074492,0.006244579960118905
861,0.42400305651587983,0.006275808144455329,0.00416917574034966,0.0072842507827780255,0.005572812733169569
862,0.4177436753911215,0.002705295432005067,0.0048411422323326875,0.006950829150345188,0.0043283263912418145
863,0.8744567898184761,0.004226318558713331,0.003717819542811392,0.002691327820362889,0.007823382088311575
864,0.7464966423392909,0.0031935748905791285,0.008278858598397908,0.005771983969530806,0.0035032367829994308
865,0.9646258731938628,0.0027567915679757747,0.003135485099464709,0.006321077228553858,0.0048763733338171205
866,0.13394343720184584,0.006761435062018872,0.003264478192415847,0.0061174056396728314,0.004780799078697186
867,0.5077330481934279,0.005667770312898605,0.007560841893871906,0.0058111130669817115,0.007633185617327643
868,0.004917460869550318,0.005075333795470643,0.00758562623830317,0.005745768620639089,0.005774148383270208
869,0.6205504350958851,0.0023084189761393512,0.00589381039728021,0.0018668895172671946,0.0030720680667726797
870,0.5685047586970514,0.0029120042958465557,0.007059416801004706,0.002166362959258727,0.008128725267145974
871,0.5315198307112495,0.004541995106968486,0.007005450510605844,0.005982889752947364,0.006584491129746952
872,0.43800611722599503,0.002895500081624094,0.0029785730393534415,0.008084050151295766,0.004188496124891467
873,0.8177325141956404,0.0019501917841528676,0.00786424266229188,0.0031018208722772586,0.007180506891074111
